paddy_id,mesh_rakusui,mesh_paddy,dist,orifice,drn_id,total_distance
1472,66277,67439,264.61523800947697,1.0,35135.0,1410.3260484392808
1473,67482,67482,0.0,1.0,35135.0,1530.0
1474,67590,67591,7.003399323237875,1.0,35135.0,2223.294699040926
1475,68729,67687,76.26301487445839,1.0,35718.0,1872.7922061357845
1476,68729,68727,8.591802576495136,1.0,35718.0,1872.7922061357845
1477,70803,68755,70.11878293410425,1.0,35718.0,1932.792206135784
1478,70801,69842,123.36186839333907,1.0,35718.0,1932.792206135784
1479,67897,67747,130.03046572753811,1.0,35135.0,1380.3260484392808
1480,67897,67763,83.04999555501928,1.0,35135.0,1380.3260484392808
1481,69523,67803,76.01682392495826,1.0,142222.0,834.8528137423857
1482,70801,67835,176.82742737346095,1.0,35718.0,1932.792206135784
1483,67897,67849,261.79707223172454,1.0,35135.0,1380.3260484392808
1484,67897,67899,23.183151582714036,1.0,35135.0,1380.3260484392808
1485,61677,67913,142.50540400659116,1.0,6750.0,1781.5432893255065
1486,67897,67955,198.62592716086533,1.0,35135.0,1380.3260484392808
1487,67963,67963,0.0,1.0,35135.0,1650.0
1488,67964,67964,0.0,1.0,35135.0,1650.0
1489,67982,67982,0.0,1.0,74496.0,944.5584412271571
1490,67983,67983,0.0,1.0,74496.0,944.5584412271571
1491,68017,68018,17.455869633562074,1.0,35135.0,2168.2432352117658
1492,61558,68166,174.0054431641389,1.0,6750.0,1943.9696961966993
1493,61558,68908,186.3786208901791,1.0,6750.0,1943.9696961966993
1494,61677,68914,168.6221337921976,1.0,6750.0,1781.5432893255065
1495,62266,68930,193.50178158233726,1.0,6750.0,1626.1989217793075
1496,74053,68254,313.93191865303265,1.0,72896.0,0.0
1497,74053,69197,212.25603107483354,1.0,72896.0,0.0
1498,68376,68375,16.279207796909482,1.0,142222.0,42.42640687119285
1499,68443,68443,0.0,1.0,35135.0,1470.0
1500,68454,68454,0.0,1.0,74496.0,1004.5584412271571
1501,68457,68457,0.0,1.0,74496.0,1046.98484809835
1502,68464,68464,0.0,1.0,74496.0,1046.98484809835
1503,67987,68481,30.980552621856543,1.0,74496.0,944.5584412271571
1504,43953,68513,80.7276335071639,1.0,74496.0,162.42640687119285
1505,69315,68527,96.06925593797256,1.0,142222.0,0.0
1506,61677,70236,186.87859117215325,1.0,6750.0,1781.5432893255065
1507,62260,68540,193.69110061495178,1.0,6750.0,1661.5432893255065
1508,61689,68557,163.67370988551156,1.0,6750.0,1721.5432893255065
1509,62260,69015,146.8832910557755,1.0,6750.0,1661.5432893255065
1510,62260,69174,178.36915312175807,1.0,6750.0,1661.5432893255065
1511,62260,68865,165.00942617970648,1.0,6750.0,1661.5432893255065
1512,69315,70394,117.24436176929227,1.0,142222.0,0.0
1513,69315,68574,122.51940013623948,1.0,142222.0,0.0
1514,68603,68603,0.0,1.0,35135.0,1410.0
1515,70770,70770,0.0,1.0,35135.0,2817.6645665269207
1516,65616,68699,81.71695496043283,1.0,35718.0,1630.6601717798208
1517,68722,68722,0.0,1.0,35718.0,1830.3657992645917
1518,70841,68823,192.4345646352147,1.0,35718.0,2005.2186130069767
1519,70841,70867,135.88417186965432,1.0,35718.0,2005.2186130069767
1520,70861,68847,292.4072878244773,1.0,35718.0,2005.2186130069767
1521,43732,68885,96.30867795722261,1.0,74496.0,752.1320343559643
1522,142088,68898,322.1818463075445,1.0,6750.0,1166.4180799694718
1523,142088,68900,311.5959156673849,1.0,6750.0,1166.4180799694718
1524,62266,69016,163.46221149742803,1.0,6750.0,1626.1989217793075
1525,69315,71437,136.66020171646,1.0,142222.0,0.0
1526,72896,70387,121.17018817401595,1.0,72896.0,0.0
1527,69060,69060,0.0,1.0,74496.0,1106.98484809835
1528,61558,69930,206.24073089876296,1.0,6750.0,1943.9696961966993
